#id,quiz_data_id,option,correct
736,182,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_736,0
737,182,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_737,0
738,182,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_738,0
739,183,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_739,0
740,183,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_740,1
741,183,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_741,0
742,184,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_742,0
743,184,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_743,0
744,184,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_744,1
745,184,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_745,0
746,185,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_746,0
747,185,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_747,1
748,185,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_748,0
749,186,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_749,1
750,186,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_750,0
751,186,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_751,0
752,186,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_752,0
753,187,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_753,0
754,187,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_754,0
755,187,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_755,1
756,187,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_756,0
757,188,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_757,0
758,188,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_758,0
759,188,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_759,0
760,188,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_760,1
761,189,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_761,0
762,189,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_762,0
763,189,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_763,0
764,189,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_764,0
765,189,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_765,1
766,190,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_766,0
767,190,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_767,1
768,190,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_768,0
769,190,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_769,0
770,190,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_770,0
771,191,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_771,0
772,191,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_772,1
773,191,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_773,0
774,191,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_774,0
775,191,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_775,0
776,192,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_776,1
777,192,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_777,0
778,192,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_778,0
779,192,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_779,0
780,193,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_780,1
781,193,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_781,0
782,193,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_782,0
783,193,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_783,0
784,194,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_784,1
785,194,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_785,0
786,194,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_786,0
787,194,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_787,0
788,195,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_788,0
789,195,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_789,0
790,195,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_790,0
791,195,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_791,1
792,196,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_792,0
793,196,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_793,0
794,196,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_794,1
795,196,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_795,0
796,197,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_796,1
797,197,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_797,0
798,197,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_798,0
799,197,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_799,0
800,197,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_800,0
801,198,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_801,0
802,198,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_802,0
803,198,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_803,0
804,198,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_804,0
805,198,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_805,1
806,199,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_806,0
807,199,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_807,0
808,199,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_808,0
809,199,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_809,1
810,200,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_810,1
811,200,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_811,0
812,200,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_812,0
813,200,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_813,0
814,201,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_814,0
815,201,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_815,1
816,201,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_816,0
817,201,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_817,0
818,202,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_818,0
819,202,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_819,1
820,202,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_820,0
821,202,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_821,0
822,203,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_822,0
823,203,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_823,0
824,203,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_824,1
825,203,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_825,0
826,204,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_826,1
827,204,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_827,0
828,204,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_828,0
829,204,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_829,0
830,204,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_830,0
831,205,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_831,0
832,205,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_832,1
833,205,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_833,0
834,205,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_834,0
835,205,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_835,0
836,206,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_836,1
837,206,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_837,0
838,206,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_838,0
839,206,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_839,0
840,207,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_840,0
841,207,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_841,0
842,207,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_842,0
843,207,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_843,1
844,207,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_844,0
845,208,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_845,1
846,208,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_846,0
847,208,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_847,0
848,208,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_848,0
849,208,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_849,0
850,209,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_850,0
851,209,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_851,0
852,209,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_852,1
853,209,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_853,0
854,210,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_854,0
855,210,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_855,0
856,210,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_856,0
857,210,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_857,1
858,210,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_858,0
859,211,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_859,0
860,211,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_860,0
861,211,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_861,1
862,211,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_862,0
863,212,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_863,0
864,212,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_864,0
865,212,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_865,1
866,212,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_866,0
867,213,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_867,0
868,213,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_868,0
869,213,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_869,1
870,213,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_870,0
871,213,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_871,0
872,214,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_872,0
873,214,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_873,0
874,214,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_874,0
875,214,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_875,1
876,215,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_876,0
877,215,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_877,1
878,215,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_878,0
879,215,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_879,0
880,216,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_880,0
881,216,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_881,1
882,216,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_882,0
883,216,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_883,0
884,216,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_884,0
885,217,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_885,0
886,217,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_886,0
887,217,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_887,1
888,217,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_888,0
889,218,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_889,0
890,218,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_890,1
891,218,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_891,0
892,218,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_892,0
893,218,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_893,0
894,219,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_894,0
895,219,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_895,0
896,219,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_896,0
897,219,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_897,0
898,219,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_898,1
899,220,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_899,0
900,220,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_900,0
901,220,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_901,0
902,220,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_902,1
903,220,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_903,0
904,221,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_904,0
905,221,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_905,1
906,221,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_906,0
907,221,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_907,0
908,222,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_908,1
909,222,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_909,0
910,222,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_910,0
911,222,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_911,0
912,222,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_912,0
913,223,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_913,0
914,223,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_914,0
915,223,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_915,0
916,223,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_916,1
917,224,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_917,1
918,224,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_918,0
919,224,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_919,0
920,224,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_920,0
921,225,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_921,1
922,225,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_922,0
923,225,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_923,0
924,225,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_924,0
925,225,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_925,0
926,226,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_926,0
927,226,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_927,0
928,226,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_928,0
929,226,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_929,1
930,226,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_930,0
931,227,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_931,0
932,227,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_932,1
933,227,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_933,0
934,227,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_934,0
935,227,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_935,0
936,228,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_936,0
937,228,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_937,0
938,228,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_938,0
939,228,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_939,1
940,229,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_940,1
941,229,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_941,0
942,230,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_942,0
943,230,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_943,1
944,230,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_944,0
945,231,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_945,1
946,231,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_946,0
947,231,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_947,0
948,231,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_948,0
949,231,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_949,0
950,232,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_950,0
951,232,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_951,0
952,232,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_952,0
953,232,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_953,1
954,232,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_954,0
955,233,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_955,0
956,233,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_956,0
957,233,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_957,0
958,233,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_958,1
959,234,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_959,0
960,234,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_960,1
961,234,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_961,0
962,234,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_962,0
963,235,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_963,0
964,235,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_964,1
965,235,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_965,0
966,235,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_966,0
967,236,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_967,0
968,236,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_968,0
969,236,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_969,0
970,236,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_970,1
971,236,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_971,0
972,237,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_972,0
973,237,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_973,0
974,237,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_974,0
975,237,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_975,0
976,237,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_976,1
977,238,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_977,0
978,238,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_978,1
979,238,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_979,0
980,239,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_980,0
981,239,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_981,1
982,239,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_982,0
983,239,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_983,0
984,240,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_984,0
985,240,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_985,1
986,241,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_986,0
987,241,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_987,0
988,241,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_988,1
989,241,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_989,0
990,242,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_990,0
991,242,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_991,0
992,242,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_992,0
993,242,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_993,1
994,242,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_994,0
995,243,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_995,0
996,243,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_996,1
997,243,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_997,0
998,243,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_998,0
999,244,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_999,1
1000,244,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1000,0
1001,244,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1001,0
1002,244,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1002,0
1003,245,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1003,0
1004,245,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1004,1
1005,245,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1005,0
1006,245,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1006,0
1007,246,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1007,0
1008,246,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1008,0
1009,246,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1009,1
1010,246,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1010,0
1011,247,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1011,1
1012,247,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1012,0
1013,247,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1013,0
1014,247,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1014,0
1015,248,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1015,1
1016,248,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1016,0
1017,248,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1017,0
1018,248,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1018,0
1019,249,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1019,0
1020,249,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1020,0
1021,249,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1021,1
1022,249,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1022,0
1023,250,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1023,0
1024,250,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1024,0
1025,250,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1025,1
1026,250,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1026,0
1027,251,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1027,1
1028,251,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1028,0
1029,251,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1029,0
1030,251,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1030,0
1031,252,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1031,1
1032,252,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1032,0
1033,252,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1033,0
1034,252,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1034,0
1035,253,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1035,1
1036,253,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1036,0
1037,253,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1037,0
1038,253,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1038,0
1039,254,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1039,1
1040,254,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1040,0
1041,254,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1041,0
1042,254,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1042,0
1043,255,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1043,0
1044,255,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1044,0
1045,255,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1045,1
1046,255,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1046,0
1047,256,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1047,0
1048,256,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1048,0
1049,256,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1049,1
1050,256,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1050,0
1051,257,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1051,0
1052,257,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1052,0
1053,257,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1053,1
1054,257,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1054,0
1055,258,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1055,0
1056,258,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1056,1
1057,258,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1057,0
1058,258,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1058,0
1059,259,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1059,1
1060,259,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1060,0
1061,259,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1061,0
1062,259,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1062,0
1063,260,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1063,0
1064,260,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1064,0
1065,260,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1065,1
1066,260,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1066,0
1067,261,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1067,1
1068,261,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1068,0
1069,261,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1069,0
1070,261,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1070,0
1071,262,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1071,0
1072,262,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1072,1
1073,262,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1073,0
1074,262,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1074,0
1075,263,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1075,0
1076,263,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1076,0
1077,263,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1077,0
1078,263,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1078,1
1079,264,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1079,0
1080,264,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1080,0
1081,264,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1081,0
1082,264,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1082,1
1083,265,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1083,0
1084,265,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1084,0
1085,265,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1085,1
1086,265,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1086,0
1087,266,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1087,0
1088,266,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1088,0
1089,266,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1089,0
1090,266,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1090,1
1091,267,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1091,0
1092,267,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1092,1
1093,267,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1093,0
1094,267,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1094,0
1095,268,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1095,1
1096,268,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1096,0
1097,268,MSG_QUIZ_PROGRAMMING_QUESTION_OPTION_1097,0
